image,healthy,scab,frog_eye_leaf_spot,rust,complex,powdery_mildew
80ffcfe49bc0a6a0.jpg,0,0,1,0,0,0
8110a4d859b7f8fe.jpg,0,0,1,0,0,0
811598a55ef8297f.jpg,1,0,0,0,0,0
8116dfcc0ccf6636.jpg,0,0,1,0,1,0
811b2bd335e9cb16.jpg,1,0,0,0,0,0
811f8189e9cb2bfa.jpg,0,1,0,0,0,0
8125cbde3f2181d7.jpg,1,0,0,0,0,0
812a9ac1796bf5c3.jpg,1,0,0,0,0,0
812b87c3326c97bb.jpg,0,0,0,1,0,0
812e5f86f61ec31c.jpg,1,0,0,0,0,0
812e97758e92c9b6.jpg,0,0,1,0,0,0
81352f0c4c5efa9b.jpg,0,0,0,0,0,1
813b28597df0abd2.jpg,1,0,0,0,0,0
813d9f9036df9688.jpg,0,0,1,0,0,0
813fcb087e9b32e2.jpg,0,1,0,0,0,0
813fe22dc37e4750.jpg,1,0,0,0,0,0
81405ffffafcc020.jpg,0,1,0,0,0,0
81472f8f6acad7c0.jpg,0,0,1,0,0,0
81473fd07c97c433.jpg,0,1,0,0,0,0
8152cfbd5a28b5d2.jpg,0,0,0,1,0,0
81562be0a93f55f4.jpg,0,0,0,0,1,0
8158a7b8c3b16a77.jpg,0,0,0,0,0,1
815e75d0d82f0fca.jpg,0,0,0,0,0,1
8161733dfc3c1c65.jpg,0,0,0,1,0,0
8165a5c5a7583d76.jpg,0,1,0,0,0,0
816b93c24a07f6de.jpg,1,0,0,0,0,0
816d69d2153fe84b.jpg,1,0,0,0,0,0
816d8555e2b45e37.jpg,0,1,0,0,0,0
816f6df104967aaa.jpg,0,0,1,0,0,0
81711f836c3e2d2f.jpg,0,0,1,0,0,0
817127c56f87c3c5.jpg,0,0,1,0,0,0
8176d36be18d6133.jpg,0,1,0,0,0,0
817c36d1603f75b2.jpg,0,0,0,0,1,0
817c6e35291fa11f.jpg,0,0,1,0,0,0
817e97dad0c33ae0.jpg,0,1,0,0,0,0
817f9181f93ef288.jpg,0,1,0,0,0,0
8181321fe6f2cf27.jpg,0,0,1,0,0,0
8181f51ede75ca23.jpg,0,0,1,0,0,0
818209afc56f2fdc.jpg,0,1,0,0,0,0
8182cdbe52686ebd.jpg,0,1,1,0,1,0
8185e94b5a4b5f0f.jpg,0,1,0,0,0,0
8186c8fe2a1f3b39.jpg,1,0,0,0,0,0
818789d9d752247f.jpg,0,1,1,0,0,0
8187ff5f8d687022.jpg,0,0,1,0,0,0
8189697c4f3fd624.jpg,0,0,0,0,1,0
818a15d52bb75f0e.jpg,1,0,0,0,0,0
818a4bcfdb78385c.jpg,0,0,0,0,1,0
818ad34b7a6ab59c.jpg,1,0,0,0,0,0
818bba9d38f8bc54.jpg,1,0,0,0,0,0
818d272194737ebe.jpg,0,1,0,0,0,0
818f565c8eabd724.jpg,0,0,1,0,0,0
818f5a94394beb4e.jpg,0,1,0,0,0,0
81913ad253daf3b1.jpg,0,1,0,0,0,0
8192743f44f1d9ad.jpg,0,0,0,0,0,1
81935a3879e1f68e.jpg,1,0,0,0,0,0
8193ea38ede4e586.jpg,0,1,1,0,0,0
8196e2d8b66ed721.jpg,0,0,0,1,0,0
819a123b5a157ff2.jpg,1,0,0,0,0,0
819a69e3eb4e1b4c.jpg,0,0,0,1,0,0
819c8fd2754f526c.jpg,1,0,0,0,0,0
819ccb788637f0d3.jpg,0,1,0,0,0,0
819d7d91a7f81664.jpg,0,0,1,0,0,0
819e1fd0933b4f43.jpg,0,0,0,1,0,0
819e2f789d61e1cc.jpg,0,1,0,0,0,0
819e38358d32cf2f.jpg,1,0,0,0,0,0
819f1fa0e0a1f774.jpg,0,1,1,0,0,0
81a063b69c99ed9e.jpg,0,0,0,1,0,0
81a0bf90db97946e.jpg,1,0,0,0,0,0
81a1ca9c95b9d9d9.jpg,0,0,0,0,1,0
81a1d3d74b4e746c.jpg,0,1,0,0,0,0
81a2b7d5aa80dd3e.jpg,0,0,1,0,0,0
81a38b724bf23e93.jpg,0,1,0,0,0,0
81a3b719b6c2b4da.jpg,0,0,0,0,0,1
81a47739c906bda7.jpg,0,0,1,0,0,0
81a4b61d186f2dd7.jpg,0,0,0,1,0,0
81a54bd49ac7fa4a.jpg,0,1,0,0,0,0
81a569f5e71b3213.jpg,1,0,0,0,0,0
81a631b35d2730fb.jpg,0,0,0,0,1,0
81a63d7ef8245a72.jpg,0,0,0,0,0,1
81a8f5d54427c87f.jpg,0,1,0,0,0,0
81aa353e9416cafe.jpg,0,1,0,0,0,0
81aba2e1c0f7fce0.jpg,0,1,1,0,0,0
81ac5556de2a3ed2.jpg,0,0,0,0,0,1
81ad1d4bed8b20fa.jpg,0,0,0,0,1,0
81ad7be53c567052.jpg,0,1,0,0,0,0
81ae4e721bc9277a.jpg,1,0,0,0,0,0
81b09bc35d29cb67.jpg,0,1,1,0,0,0
81b17182cf9327db.jpg,0,1,0,0,0,0
81b23de294969e6e.jpg,0,1,0,0,0,0
81b331e1c1720fdf.jpg,1,0,0,0,0,0
81b3556b9595ab4c.jpg,0,0,0,1,0,0
81b3f17d0c24ff03.jpg,1,0,0,0,0,0
81b4639b9c72790f.jpg,0,0,0,1,0,0
81b497c66e6670b5.jpg,0,0,1,1,0,0
81b52bcb5295bb68.jpg,0,1,0,0,0,0
81b61a9974673bcc.jpg,1,0,0,0,0,0
81b637c03de1f899.jpg,1,0,0,0,0,0
81b74b16fc89f80e.jpg,1,0,0,0,0,0
81b74d197aec78d0.jpg,0,0,1,0,0,0
81b9928b4a656ff4.jpg,0,1,0,0,0,0
81bbd2fa8fd04c94.jpg,0,1,0,0,0,0
81bc253f7d07782a.jpg,0,1,0,0,0,0
81bda79ad21bc11d.jpg,0,1,0,0,0,0
81be3593928bb798.jpg,0,0,1,0,0,0
81be67b578246ba8.jpg,0,0,0,0,0,1
81bee66560af6943.jpg,0,0,1,0,0,0
81bf24c79372651d.jpg,0,1,0,0,0,0
81bff2bd0a418cd5.jpg,0,1,0,0,0,0
81c07c3d5bc3e275.jpg,0,0,0,0,0,1
81c0edfce2eab701.jpg,0,0,1,0,0,0
81c303afa7d2c3ea.jpg,1,0,0,0,0,0
81c36e378473c93e.jpg,0,0,0,0,0,1
81c56385cf38df19.jpg,0,1,0,0,0,0
81c591c9a78d9d37.jpg,0,1,0,0,0,0
81c6390de497ce3b.jpg,0,0,0,0,0,1
81c6cacef9340f35.jpg,1,0,0,0,0,0
81c6cfc6c8dc9ad8.jpg,1,0,0,0,0,0
81c8d2be1abfaa92.jpg,0,0,1,0,0,0
81c973b7464f46f0.jpg,0,1,0,0,0,0
81c97e70bcc6f183.jpg,0,0,1,0,0,0
81c97ef498cc87c3.jpg,0,0,0,1,0,0
81c98f481397aff4.jpg,0,1,0,0,0,0
